price,year,manufacturer,model,fuel,odometer,transmission
28900,2016,chevrolet,tahoe lt 4x4,gas,136589,automatic
19890,2017,ford,expedition xlt,gas,139449,automatic
9980,2014,ford,escape se,gas,124725,automatic
24989,2017,honda,accord,gas,30459,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
4800,2007,chevrolet,silverado,gas,206000,automatic
3800,2001,ford,f-150,gas,206000,automatic
3900,2007,chevrolet,colorado,gas,220000,automatic
26365,2017,buick,enclave,gas,42577,automatic
22497,2016,lexus,es 350,gas,33524,automatic
29989,2018,honda,accord,gas,17942,automatic
23500,2014,chevrolet,silverado 2500 hd crew cab,other,12345,automatic
25985,2018,honda,pilot,gas,71685,automatic
30990,2013,toyota,tacoma double cab,gas,26474,other
31990,2017,bmw,3 series 340i sedan 4d,gas,19366,automatic
35990,2018,ford,f150 super cab xlt pickup,gas,22812,other
25990,2013,toyota,tundra crewmax pickup 4d,gas,98879,other
17998,2014,infiniti,qx60,gas,87060,automatic
15981,2018,ford,focus,gas,11151,automatic
20917,2019,honda,civic,gas,9414,automatic
25378,2016,ford,f-150,gas,122702,automatic
28978,2018,ford,explorer,gas,40616,automatic
9499,2012,honda,odyssey ex-l,gas,132000,automatic
8500,2014,dodge,charger,gas,101000,automatic
19000,2013,cadillac,escalade,gas,133012,automatic
4999,2008,chrysler,pacifica,gas,166500,automatic
11950,2012,chevrolet,tahoe,gas,210916,automatic
5299,2005,ford,expedition,gas,205500,automatic
10950,2004,cadillac,escalade,gas,76046,automatic
11500,1953,chevrolet,210 club coupe,gas,1000,other
49900,1936,chevrolet,,gas,1000,automatic
0,2014,cadillac,srx,gas,71419,automatic
8450,2014,buick,verano convenience group,gas,177554,automatic
8890,2011,ford,ranger,gas,181759,automatic
12590,2015,volvo,xc90 r-design,gas,99391,automatic
15890,2016,chevrolet,express,gas,152745,automatic
7999,2008,bmw,5,gas,131000,automatic
9299,2007,toyota,4runner sr5,gas,157000,automatic
12595,2016,chrysler,200,gas,54241,automatic
1000,1969,ford,mustang gt,gas,50000,manual
17900,2014,gmc,sierra 1500 4x4,gas,200000,automatic
5800,2007,lexus,is 250,gas,168000,automatic
14890,2015,chevrolet,express 2500 cargo van,gas,167675,automatic
15000,1966,chevrolet,c10 truck,gas,77000,manual
14890,2012,chevrolet,silverado 1500 ls,gas,146979,automatic
199,2017,dodge,charger,gas,20120,automatic
5999,2012,chevrolet,equinox lt,gas,158500,automatic
8599,2014,honda,civic lx,gas,106500,automatic
16788,2018,toyota,corolla,gas,68374,automatic
5000,1992,,1992 Camaro,gas,142000,manual
33989,2016,jeep,wrangler unlimited,gas,71490,automatic
0,2012,toyota,rav4,gas,33000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
23395,2016,ram,2500 tradesman crew cab,gas,182466,automatic
27495,2018,jeep,grand cherokee,gas,70108,automatic
32591,2015,ford,f-150,gas,84215,automatic
5995,2006,dodge,durango,gas,183645,automatic
6995,2012,honda,odyssey,gas,236025,automatic
16995,2014,chrysler,300,gas,53584,automatic
28550,2016,ram,pickup 1500,gas,61328,automatic
24490,2019,ford,flex,gas,59342,automatic
12980,2016,jeep,patriot,gas,72719,automatic
32595,2017,toyota,tacoma,gas,69355,automatic
27990,2018,chrysler,pacifica,gas,28576,automatic
27995,2018,dodge,durango,gas,70767,automatic
34995,2018,toyota,highlander,gas,22025,automatic
25995,2018,ford,mustang,gas,40156,automatic
23606,2018,honda,civic,gas,30305,manual
25395,2018,subaru,outback,gas,28591,automatic
14900,2015,honda,cr-v,gas,110027,automatic
23995,2018,jeep,compass,gas,28332,automatic
32570,2018,jeep,grand cherokee,gas,40794,automatic
19478,2019,ford,fusion,gas,35255,automatic
28490,2018,ford,f-150,gas,73373,automatic
28590,2017,chevrolet,silverado 1500 regular,gas,102,other
39590,2017,chevrolet,camaro ss coupe 2d,gas,10496,other
39990,2019,nissan,370z nismo coupe 2d,gas,8373,other
31590,2017,jeep,wrangler unlimited sport,gas,30577,other
9900,2009,cadillac,cts,gas,80748,automatic
13951,2010,ram,pickup 1500,gas,100673,automatic
25598,2017,lexus,is 200t,gas,29403,automatic
31989,2016,jeep,wrangler unlimited,gas,67119,automatic
3800,2000,toyota,echo,gas,140000,automatic
25990,2019,ram,1500 classic regular cab,gas,12302,other
39590,2020,ford,mustang gt coupe 2d,gas,728,other
38590,2011,chevrolet,corvette grand sport,gas,30237,other
29990,2019,mazda,mx-5 miata grand touring,gas,5247,other
8500,2014,hyundai,veloster,gas,88000,automatic
14980,2016,nissan,nv1500 cargo van,gas,185193,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
14590,2016,ford,transit connect xlt,gas,125929,automatic
11995,2013,chevrolet,equinox ltz,gas,89010,automatic
9900,2012,mini,cooper countryman s,gas,108301,automatic
10900,2012,mini,cooper hardtop s,gas,92000,automatic
24880,2012,ford,f250 super duty,diesel,252298,automatic
6500,2004,gmc,commercial van g3 ms,gas,252856,automatic
9995,2010,honda,odyssey,gas,160964,automatic
17695,2017,ford,fusion,hybrid,33896,automatic
24788,2016,gmc,canyon,gas,64441,automatic
18500,2016,cadillac,srx,gas,44000,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
34985,2018,audi,q5,gas,51256,automatic
31978,2019,ford,f-150,gas,101256,automatic
20995,2015,ford,f-150,gas,98851,automatic
19978,2015,ram,pickup 1500,gas,112594,automatic
24989,2019,honda,hr-v,gas,3435,automatic
13788,2014,ford,mustang,gas,87179,automatic
20970,2014,ford,f-150,gas,119239,automatic
21690,2016,mercedes-benz,c-class,gas,53511,automatic
22249,2018,toyota,rav4,gas,39919,automatic
18985,2016,buick,enclave,gas,107813,automatic
13555,2018,chevrolet,equinox,gas,94360,automatic
33490,2017,chevrolet,suburban,gas,106113,automatic
20985,2016,ford,explorer,gas,116875,automatic
34500,2019,toyota,highlander,gas,37800,automatic
9000,2004,chevrolet,silverado 2500,gas,157000,automatic
8950,2008,infiniti,ex35 journey,gas,159294,automatic
8950,2014,nissan,altima 2.5 4dr.,gas,121984,automatic
5950,2004,honda,cr-v,gas,209166,automatic
4950,1997,chevrolet,astro 1997,gas,114268,automatic
8950,2009,infiniti,g37 sedan,gas,140589,automatic
750,2002,chevrolet,astro van,gas,130000,automatic
9950,2014,nissan,altima 2014,gas,121984,automatic
6499,2006,lexus,rx 300,gas,190000,automatic
32478,2016,jeep,wrangler unlimited,gas,61856,manual
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
16788,2016,dodge,journey,gas,67613,automatic
18499,2018,nissan,altima,gas,57053,automatic
21900,2012,gmc,sierra 1500,gas,118000,automatic
34895,2019,ram,pickup 1500 classic,gas,62339,automatic
21551,2015,honda,cr-v,gas,58147,automatic
15999,2018,toyota,prius,hybrid,104494,automatic
20978,2018,toyota,camry,gas,55935,automatic
12991,2010,honda,cr-v,gas,79135,automatic
22978,2019,jeep,compass,gas,19383,automatic
4500,1997,gmc,sierra,gas,0,automatic
10788,2014,chevrolet,malibu,gas,103589,automatic
13788,2017,hyundai,elantra,gas,94901,automatic
11998,2012,ford,mustang,gas,88880,automatic
19999,2016,bmw,2 series,gas,50208,automatic
18995,2019,toyota,camry,gas,71223,automatic
17278,2016,ford,f-150,gas,96809,automatic
28690,2015,lexus,rc 350,gas,41913,automatic
25998,2017,cadillac,xt5,gas,80821,automatic
15599,2015,toyota,avalon,gas,80551,automatic
14950,2016,toyota,sienna le,gas,118000,automatic
8000,2005,mercedes-benz,benz clk 350,gas,119000,automatic
8950,2005,audi,tt1.8t convertible,gas,70000,automatic
4000,2005,honda,pilot,gas,215290,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
9950,2014,ford,flex se,gas,145635,automatic
6095,2007,lexus,rx 350,gas,221000,automatic
11480,2017,hyundai,elantra,gas,65955,automatic
23000,2009,bmw,750il,gas,80000,automatic
23480,2014,gmc,sierra 1500,gas,163665,automatic
9500,2016,kia,soul,gas,132000,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
9800,2013,chevrolet,equinox,gas,125000,automatic
10950,2004,cadillac,escalade,gas,76046,automatic
8500,2008,gmc,sierra,gas,250000,automatic
6900,2009,volkswagen,beetle convertible,gas,89000,automatic
39500,2015,ford,f350 super duty kingranch,diesel,265835,automatic
7800,2006,chevrolet,tahoe z71,gas,200000,automatic
11995,2011,ford,f-150,gas,196631,automatic
3500,2009,hyundai,sonata,gas,213159,automatic
19900,2019,hyundai,sonata,gas,21872,automatic
16900,2015,kia,optima,gas,82999,automatic
19900,2011,cadillac,escalade,gas,133257,automatic
18900,2019,nissan,altima,gas,47421,automatic
15800,2015,nissan,maxima,gas,69000,automatic
35900,2015,jeep,wrangler unlimited,gas,55475,automatic
12000,1972,,1972 cutlass supreme,gas,79000,automatic
10880,2017,ford,focus,gas,68004,automatic
4500,2002,ford,svt focus,gas,190500,manual
8950,2009,infiniti,ex35,gas,159294,automatic
9600,2005,toyota,tundra,gas,217000,automatic
5250,2010,chevrolet,hhr,gas,123000,automatic
8500,2006,gmc,sierra,gas,300000,automatic
22788,2019,toyota,camry,gas,53496,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
31690,2016,ford,f-150,gas,86296,automatic
5000,2000,cadillac,deville,gas,84000,automatic
16500,1974,porsche,914 2.0,gas,18000,manual
25900,2020,honda,accord,gas,18800,automatic
15000,2013,acura,tl,gas,80000,manual
33500,2020,chevrolet,express 2500,gas,3200,automatic
8490,2011,honda,civic,gas,155142,manual
15299,2017,toyota,camry se,gas,60000,automatic
19900,2002,,maserati spyder,gas,42000,other
0,2014,chevrolet,malibu,gas,42000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
26000,1999,ford,f350,diesel,120000,automatic
31788,2015,ford,f-150,gas,78041,automatic
22788,2019,honda,accord,gas,36657,automatic
30998,2015,ford,f-150,gas,123624,automatic
27990,2018,chrysler,pacifica,gas,28576,automatic
9900,2011,bmw,5 series 535i,gas,123789,automatic
26959,2019,dodge,charger,gas,40695,automatic
9995,2016,nissan,sentra,gas,96471,automatic
7788,2006,toyota,sequoia,gas,227990,automatic
16995,2014,chrysler,300,gas,53584,automatic
27995,2018,dodge,durango,gas,70767,automatic
6499,2000,toyota,4runner,gas,236552,automatic
15950,2011,toyota,4runner sr5,gas,195416,automatic
15950,2013,ford,f-150 xlt 4x2 4dr supercrew,gas,159796,automatic
12000,2011,chevrolet,tahoe,gas,200000,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
11950,2014,honda,odyssey,gas,141834,automatic
199,2017,dodge,charger,gas,20120,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
29875,2016,gmc,canyon,diesel,64745,automatic
31820,2015,ford,mustang,gas,44750,automatic
10800,2016,volkswagen,jetta,gas,100000,automatic
9860,2011,honda,cr-v,gas,127858,automatic
28550,2016,ram,pickup 1500,gas,61328,automatic
6995,2012,honda,odyssey,gas,236025,automatic
27697,2018,ford,explorer,gas,46640,automatic
28788,2017,ford,explorer,gas,37850,automatic
32992,2018,honda,pilot,gas,37139,automatic
13551,2014,bmw,3 series,gas,94133,automatic
10995,1926,,1926 nash,gas,20,manual
2000,2005,mercury,montego,gas,55000,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2012,toyota,rav4,gas,33000,automatic
10500,2011,ford,expedition,gas,150000,automatic
15900,2011,mercedes-benz,benz glk 350,gas,63000,automatic
22989,2016,bmw,x1,gas,34532,automatic
14995,2016,hyundai,sonata,gas,71733,automatic
9788,2009,acura,mdx,gas,147547,automatic
12495,2014,ford,f-150,gas,167982,automatic
19978,2013,chevrolet,silverado 2500hd,gas,176765,automatic
13998,2012,honda,cr-v,gas,96602,automatic
9997,2009,honda,civic,gas,72253,automatic
5995,2006,dodge,durango,gas,183645,automatic
34995,2018,toyota,highlander,gas,22025,automatic
59000,2018,ford,f-150 raptor,gas,79000,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
2999,2007,saturn,ion,gas,202500,automatic
8500,2005,dodge,grand caravan,gas,118160,automatic
4299,2004,ford,econoline cargo van,gas,213500,automatic
4299,2005,honda,accord,gas,206500,automatic
199,2017,dodge,charger,gas,20120,automatic
2500,2000,dodge,grand caravan,gas,131000,automatic
19995,2015,ford,f-150,gas,117495,automatic
12488,2016,chevrolet,malibu limited,gas,95307,automatic
15000,2015,dodge,charger,gas,93000,automatic
17788,2013,chevrolet,silverado 2500hd,gas,208814,automatic
14691,2013,honda,cr-v,gas,77228,automatic
5500,2005,mercedes-benz,benz s430,gas,79350,automatic
12788,2013,ford,transit connect,gas,76980,automatic
32595,2017,toyota,tacoma,gas,69355,automatic
27295,2014,chevrolet,silverado 1500,gas,129649,automatic
32995,2017,toyota,tundra,gas,158529,automatic
23995,2013,ford,f-150,gas,139863,automatic
36995,2015,chevrolet,tahoe,gas,97917,automatic
16995,2018,hyundai,elantra,gas,53427,automatic
35995,2017,chevrolet,silverado 1500,gas,69815,automatic
5950,2006,toyota,camry xle,gas,119817,automatic
23895,2016,ford,f-150 xlt supercrew,gas,148832,automatic
17495,2015,ford,f-150,gas,94315,automatic
20995,2011,rover,sport,gas,79015,automatic
16995,2011,rover,lr4 hse,gas,100929,automatic
7995,2015,,smart fortwo pure,gas,22250,automatic
8995,2010,nissan,xterra,gas,107678,automatic
8450,2014,buick,verano convenience group,gas,177554,automatic
7950,2010,honda,odyssey,gas,138896,automatic
7950,2008,chevrolet,impala lt,gas,84162,automatic
18995,2015,ford,f-250 sd,gas,178397,automatic
5995,2003,ford,f-150,gas,228110,automatic
7995,2011,chevrolet,impala,gas,114456,automatic
5500,2013,hyundai,sonata hybrid,hybrid,180897,automatic
3500,2005,honda,crv,gas,300000,automatic
0,1992,toyota,land cruiser prado,diesel,160000,automatic
0,2014,,Freightliner Cascadia,diesel,1000,automatic
17850,1992,chevrolet,corvette,gas,16003,manual
15995,1994,chevrolet,corvette,gas,34160,automatic
9495,1968,chevrolet,corvette coupe,gas,80000,manual
15995,1992,chevrolet,corvette coupe,gas,36350,automatic
18995,1992,chevrolet,corvette coupe,gas,17240,automatic
2500,2000,ford,,gas,240000,automatic
7500,2008,cadillac,escalade,gas,198253,automatic
4650,2005,,VOLKSWAGON JETTA,gas,233608,manual
14888,2005,toyota,tacoma,gas,147040,automatic
25777,2017,lexus,es350,gas,71525,automatic
19565,2018,honda,civic lx,gas,15545,automatic
12777,2013,honda,accord,gas,92414,automatic
13677,2014,honda,accord,gas,105393,automatic
20500,2015,toyota,highlander,gas,130651,automatic
27989,2019,toyota,rav4,gas,28169,automatic
8222,1962,dodge,polara 500,gas,33000,automatic
21978,2019,hyundai,santa fe,gas,29829,automatic
25995,2018,ford,mustang,gas,40156,automatic
18452,2018,ford,edge,gas,49464,automatic
12495,2015,jeep,compass,gas,60145,automatic
19496,2010,toyota,tacoma,gas,42733,automatic
25695,2019,ford,mustang,gas,11491,automatic
24999,2015,chevrolet,silverado 2500hd,gas,114825,automatic
12500,2014,toyota,prius v five,hybrid,94000,automatic
6895,2008,mercedes-benz,benz e320,diesel,179350,automatic
6500,2003,chevrolet,tahoe,gas,285247,automatic
6700,2001,ford,f150,gas,270000,automatic
7500,2000,toyota,4runner,gas,212000,automatic
17900,2014,gmc,sierra 1500 4x4,gas,200000,automatic
2000,2011,lexus,ls 430 4dr sedan,gas,117852,automatic
23500,2014,chevrolet,silverado 2500 hd crew cab,other,12345,automatic
36900,,,olet Express Commercial Cutaway,,71931,automatic
10500,2010,mercedes-benz,benz c300,gas,74000,automatic
27900,2014,ram,3500,gas,66788,automatic
13454,2012,honda,cr-v,gas,27326,automatic
12788,2010,lexus,gs 350,gas,139260,automatic
15988,2013,toyota,highlander,gas,138733,automatic
25677,2017,toyota,tacoma,gas,110112,automatic
22995,2018,toyota,rav4,gas,27528,automatic
23788,2015,dodge,durango,gas,61256,automatic
30985,2017,ram,pickup 1500,gas,56116,automatic
29788,2016,chevrolet,tahoe,gas,149525,automatic
14978,2014,ford,explorer,gas,166859,automatic
20788,2006,chevrolet,corvette,gas,81980,manual
31495,2019,jeep,grand cherokee,gas,38485,automatic
8999,2012,honda,civic,gas,103787,automatic
24788,2014,chevrolet,silverado 1500,gas,159821,automatic
32952,2019,ford,f-150,gas,48335,automatic
10995,2008,lexus,gs 350,gas,128854,automatic
14800,2014,honda,odyssey ex-l,gas,115000,automatic
21678,2019,hyundai,santa fe,gas,33032,automatic
15795,2019,toyota,yaris,gas,29919,automatic
32650,2017,ford,f-150,gas,61941,automatic
5999,2011,ford,fusion,gas,146161,automatic
10991,2013,honda,civic,gas,102534,automatic
10903,2013,nissan,pathfinder,gas,147988,automatic
16560,2014,gmc,acadia,gas,103252,automatic
3000,1998,ford,mustang,gas,119000,automatic
11000,2015,toyota,camry hybrid le,gas,108000,automatic
7999,2007,toyota,4runner sr5 premium,gas,202000,automatic
1350,2001,chevrolet,impala,gas,158000,automatic
0,2014,chevrolet,malibu,gas,42000,automatic
15000,2013,acura,tl,gas,64450,automatic
0,2012,dodge,charger rt,gas,75000,automatic
0,2012,jeep,liberty sport,gas,52352,automatic
275,2011,nissan,altima 2.5 s,gas,76443,automatic
0,2012,toyota,rav4,gas,33000,automatic
9500,2001,bmw,,gas,55000,manual
8000,2002,lexus,ls430,gas,119000,automatic
199,2017,dodge,charger,gas,20120,automatic
18999,2010,ford,f250 king ranch,diesel,264315,automatic
10999,2013,volkswagen,passat se,gas,68110,automatic
10500,2013,bmw,3 series 328i,gas,131661,automatic
11999,1999,jeep,wrangler,gas,178000,manual
32490,2019,ford,ranger,gas,20652,automatic
25395,2018,subaru,outback,gas,28591,automatic
14875,2013,cadillac,ats,gas,58506,automatic
18978,2019,dodge,journey,gas,47132,automatic
19978,2019,mazda,cx-3,gas,28122,automatic
29995,2016,ram,1500,gas,135005,automatic
8995,2012,volkswagen,passat,gas,102191,automatic
19995,2011,ford,f-150,gas,103554,automatic
23995,2018,jeep,compass,gas,31029,automatic
28654,2019,honda,cr-v,gas,4564,automatic
26690,2015,infiniti,qx80,gas,93854,automatic
34999,2019,ford,mustang,gas,16265,manual
33952,2019,ford,f-150,gas,32725,automatic
15499,2016,jeep,cherokee,gas,94983,automatic
22490,2018,honda,cr-v,gas,16584,automatic
17240,2014,chevrolet,express passenger,gas,69634,automatic
18999,2016,bmw,3 series,gas,14844,automatic
28978,2016,cadillac,ats,gas,4885,automatic
20995,2019,dodge,journey,gas,37923,automatic
29978,2015,ford,f-250 super duty,gas,128558,automatic
